geo_level,geo_code,geo_name,date_monday,year_iso,week_iso_num,pathogen,pathogentype,pathogensubtype,indicator,age,survtype,indicator_kind,value
FR,FR,France,2017-04-10,2017,15,Influenza,Influenza,total,tests,total,non-sentinel,count,578.0
FR,FR,France,2017-04-10,2017,15,RSV,RSV,RSV,detections,total,non-sentinel,count,11.0
FR,FR,France,2017-10-02,2017,40,Influenza,Influenza A,A (unknown),detections,total,non-sentinel,count,2.0
FR,FR,France,2017-04-10,2017,15,RSV,RSV,RSV,tests,total,non-sentinel,count,564.0
FR,FR,France,2017-04-03,2017,14,Influenza,Influenza,total,tests,total,non-sentinel,count,1268.0
FR,FR,France,2017-04-03,2017,14,Influenza,Influenza A,A (unknown),detections,total,non-sentinel,count,1.0
FR,FR,France,2017-04-03,2017,14,Influenza,Influenza B,B (unknown),detections,total,non-sentinel,count,2.0
FR,FR,France,2017-04-03,2017,14,RSV,RSV,RSV,detections,total,non-sentinel,count,40.0
FR,FR,France,2017-04-03,2017,14,RSV,RSV,RSV,tests,total,non-sentinel,count,1439.0
FR,FR,France,2017-03-27,2017,13,Influenza,Influenza,total,detections,total,non-sentinel,count,13.0
FR,FR,France,2017-04-03,2017,14,Influenza,Influenza,total,detections,total,non-sentinel,count,3.0
FR,FR,France,2017-10-02,2017,40,Influenza,Influenza,total,tests,total,non-sentinel,count,1033.0
FR,FR,France,2017-10-02,2017,40,Influenza,Influenza,total,detections,total,non-sentinel,count,3.0
FR,FR,France,2017-10-09,2017,41,RSV,RSV,RSV,tests,total,non-sentinel,count,1641.0
FR,FR,France,2017-10-16,2017,42,Influenza,Influenza,total,detections,total,non-sentinel,count,7.0
FR,FR,France,2017-10-16,2017,42,Influenza,Influenza,total,tests,total,non-sentinel,count,1383.0
FR,FR,France,2017-10-16,2017,42,Influenza,Influenza A,A (unknown),detections,total,non-sentinel,count,2.0
FR,FR,France,2017-10-16,2017,42,Influenza,Influenza A,A(H1)pdm09,detections,total,non-sentinel,count,3.0
FR,FR,France,2017-10-16,2017,42,Influenza,Influenza A,A(H3),detections,total,non-sentinel,count,1.0
FR,FR,France,2017-10-16,2017,42,Influenza,Influenza B,B (unknown),detections,total,non-sentinel,count,1.0
FR,FR,France,2017-10-16,2017,42,RSV,RSV,RSV,detections,total,non-sentinel,count,102.0
FR,FR,France,2017-10-16,2017,42,RSV,RSV,RSV,tests,total,non-sentinel,count,1631.0
FR,FR,France,2017-10-09,2017,41,Influenza,Influenza,total,detections,total,non-sentinel,count,8.0
FR,FR,France,2017-10-09,2017,41,Influenza,Influenza,total,tests,total,non-sentinel,count,1623.0
FR,FR,France,2017-10-09,2017,41,Influenza,Influenza A,A (unknown),detections,total,non-sentinel,count,4.0
FR,FR,France,2017-10-09,2017,41,Influenza,Influenza A,A(H1)pdm09,detections,total,non-sentinel,count,1.0
FR,FR,France,2017-10-09,2017,41,Influenza,Influenza A,A(H3),detections,total,non-sentinel,count,2.0
FR,FR,France,2017-10-09,2017,41,Influenza,Influenza B,B (unknown),detections,total,non-sentinel,count,1.0
FR,FR,France,2017-10-09,2017,41,RSV,RSV,RSV,detections,total,non-sentinel,count,45.0
FR,FR,France,2017-11-20,2017,47,Influenza,Influenza A,A (unknown),detections,total,non-sentinel,count,33.0
FR,FR,France,2018-01-22,2018,4,Influenza,Influenza,total,detections,total,non-sentinel,count,1302.0
FR,FR,France,2017-11-20,2017,47,Influenza,Influenza,total,tests,total,non-sentinel,count,2530.0
FR,FR,France,2017-11-27,2017,48,RSV,RSV,RSV,tests,total,non-sentinel,count,3164.0
FR,FR,France,2018-01-08,2018,2,Influenza,Influenza A,A(H3),detections,total,non-sentinel,count,24.0
FR,FR,France,2018-01-08,2018,2,Influenza,Influenza B,B (unknown),detections,total,non-sentinel,count,671.0
FR,FR,France,2018-01-08,2018,2,RSV,RSV,RSV,detections,total,non-sentinel,count,703.0
FR,FR,France,2018-01-08,2018,2,RSV,RSV,RSV,tests,total,non-sentinel,count,6747.0
FR,FR,France,2018-01-01,2018,1,Influenza,Influenza,total,detections,total,non-sentinel,count,2320.0
FR,FR,France,2018-01-01,2018,1,Influenza,Influenza,total,tests,total,non-sentinel,count,8972.0
FR,FR,France,2018-01-08,2018,2,Influenza,Influenza A,A(H1)pdm09,detections,total,non-sentinel,count,212.0
FR,FR,France,2018-01-01,2018,1,Influenza,Influenza A,A (unknown),detections,total,non-sentinel,count,1207.0
FR,FR,France,2018-01-01,2018,1,Influenza,Influenza A,A(H3),detections,total,non-sentinel,count,28.0
FR,FR,France,2018-01-01,2018,1,Influenza,Influenza B,B (unknown),detections,total,non-sentinel,count,834.0
FR,FR,France,2018-01-01,2018,1,RSV,RSV,RSV,detections,total,non-sentinel,count,1042.0
FR,FR,France,2018-01-01,2018,1,RSV,RSV,RSV,tests,total,non-sentinel,count,7679.0
FR,FR,France,2017-12-25,2017,52,Influenza,Influenza,total,detections,total,non-sentinel,count,2150.0
FR,FR,France,2017-12-25,2017,52,Influenza,Influenza,total,tests,total,non-sentinel,count,7832.0
FR,FR,France,2018-01-01,2018,1,Influenza,Influenza A,A(H1)pdm09,detections,total,non-sentinel,count,251.0
FR,FR,France,2017-12-25,2017,52,Influenza,Influenza A,A (unknown),detections,total,non-sentinel,count,1347.0
FR,FR,France,2018-01-08,2018,2,Influenza,Influenza A,A (unknown),detections,total,non-sentinel,count,647.0
FR,FR,France,2018-01-08,2018,2,Influenza,Influenza,total,detections,total,non-sentinel,count,1554.0
FR,FR,France,2018-01-22,2018,4,Influenza,Influenza A,A (unknown),detections,total,non-sentinel,count,573.0
FR,FR,France,2018-01-22,2018,4,Influenza,Influenza A,A(H1)pdm09,detections,total,non-sentinel,count,165.0
FR,FR,France,2018-01-22,2018,4,Influenza,Influenza A,A(H3),detections,total,non-sentinel,count,28.0
FR,FR,France,2018-01-22,2018,4,Influenza,Influenza B,B (unknown),detections,total,non-sentinel,count,536.0
FR,FR,France,2018-01-22,2018,4,RSV,RSV,RSV,detections,total,non-sentinel,count,395.0
FR,FR,France,2018-01-22,2018,4,RSV,RSV,RSV,tests,total,non-sentinel,count,5599.0
FR,FR,France,2018-01-08,2018,2,Influenza,Influenza,total,tests,total,non-sentinel,count,8012.0
FR,FR,France,2018-01-15,2018,3,Influenza,Influenza,total,detections,total,non-sentinel,count,1385.0
FR,FR,France,2018-01-15,2018,3,Influenza,Influenza A,A (unknown),detections,total,non-sentinel,count,613.0
FR,FR,France,2018-01-15,2018,3,Influenza,Influenza A,A(H1)pdm09,detections,total,non-sentinel,count,208.0
FR,FR,France,2018-01-15,2018,3,Influenza,Influenza A,A(H3),detections,total,non-sentinel,count,38.0
FR,FR,France,2018-01-15,2018,3,Influenza,Influenza B,B (unknown),detections,total,non-sentinel,count,526.0
FR,FR,France,2018-01-15,2018,3,RSV,RSV,RSV,detections,total,non-sentinel,count,478.0
FR,FR,France,2018-01-15,2018,3,RSV,RSV,RSV,tests,total,non-sentinel,count,5987.0
FR,FR,France,2018-01-15,2018,3,Influenza,Influenza,total,tests,total,non-sentinel,count,6992.0
FR,FR,France,2017-12-25,2017,52,Influenza,Influenza A,A(H1)pdm09,detections,total,non-sentinel,count,234.0
FR,FR,France,2017-12-25,2017,52,Influenza,Influenza A,A(H3),detections,total,non-sentinel,count,29.0
FR,FR,France,2017-12-25,2017,52,Influenza,Influenza B,B (unknown),detections,total,non-sentinel,count,540.0
FR,FR,France,2017-12-04,2017,49,Influenza,Influenza,total,tests,total,non-sentinel,count,3809.0
FR,FR,France,2017-12-04,2017,49,Influenza,Influenza A,A (unknown),detections,total,non-sentinel,count,175.0
FR,FR,France,2017-12-04,2017,49,Influenza,Influenza A,A(H1)pdm09,detections,total,non-sentinel,count,56.0
FR,FR,France,2017-12-04,2017,49,Influenza,Influenza A,A(H3),detections,total,non-sentinel,count,8.0
FR,FR,France,2017-12-04,2017,49,Influenza,Influenza B,B (unknown),detections,total,non-sentinel,count,71.0
FR,FR,France,2017-12-04,2017,49,RSV,RSV,RSV,detections,total,non-sentinel,count,889.0
FR,FR,France,2017-12-04,2017,49,Influenza,Influenza,total,detections,total,non-sentinel,count,310.0
FR,FR,France,2017-12-04,2017,49,RSV,RSV,RSV,tests,total,non-sentinel,count,3693.0
FR,FR,France,2017-11-27,2017,48,Influenza,Influenza,total,tests,total,non-sentinel,count,3099.0
FR,FR,France,2017-11-27,2017,48,Influenza,Influenza A,A (unknown),detections,total,non-sentinel,count,64.0
FR,FR,France,2017-11-27,2017,48,Influenza,Influenza A,A(H1)pdm09,detections,total,non-sentinel,count,26.0
FR,FR,France,2017-11-27,2017,48,Influenza,Influenza A,A(H3),detections,total,non-sentinel,count,2.0
FR,FR,France,2017-11-27,2017,48,Influenza,Influenza B,B (unknown),detections,total,non-sentinel,count,24.0
FR,FR,France,2017-11-27,2017,48,RSV,RSV,RSV,detections,total,non-sentinel,count,810.0
FR,FR,France,2017-11-27,2017,48,Influenza,Influenza,total,detections,total,non-sentinel,count,116.0
FR,FR,France,2017-12-11,2017,50,RSV,RSV,RSV,tests,total,non-sentinel,count,4908.0
FR,FR,France,2017-12-11,2017,50,RSV,RSV,RSV,detections,total,non-sentinel,count,1026.0
FR,FR,France,2017-12-11,2017,50,Influenza,Influenza B,B (unknown),detections,total,non-sentinel,count,142.0
FR,FR,France,2017-12-25,2017,52,RSV,RSV,RSV,detections,total,non-sentinel,count,1074.0
FR,FR,France,2017-12-25,2017,52,RSV,RSV,RSV,tests,total,non-sentinel,count,6791.0
FR,FR,France,2017-12-18,2017,51,Influenza,Influenza,total,detections,total,non-sentinel,count,1238.0
FR,FR,France,2017-12-18,2017,51,Influenza,Influenza,total,tests,total,non-sentinel,count,6265.0
FR,FR,France,2017-12-18,2017,51,Influenza,Influenza A,A (unknown),detections,total,non-sentinel,count,699.0
FR,FR,France,2017-12-18,2017,51,Influenza,Influenza A,A(H1)pdm09,detections,total,non-sentinel,count,204.0
FR,FR,France,2017-12-18,2017,51,Influenza,Influenza A,A(H3),detections,total,non-sentinel,count,19.0
FR,FR,France,2017-12-18,2017,51,Influenza,Influenza B,B (unknown),detections,total,non-sentinel,count,316.0
FR,FR,France,2017-12-18,2017,51,RSV,RSV,RSV,detections,total,non-sentinel,count,1081.0
FR,FR,France,2017-12-18,2017,51,RSV,RSV,RSV,tests,total,non-sentinel,count,5709.0
FR,FR,France,2017-12-11,2017,50,Influenza,Influenza,total,detections,total,non-sentinel,count,612.0
FR,FR,France,2017-12-11,2017,50,Influenza,Influenza,total,tests,total,non-sentinel,count,5110.0
FR,FR,France,2017-12-11,2017,50,Influenza,Influenza A,A (unknown),detections,total,non-sentinel,count,371.0
FR,FR,France,2017-12-11,2017,50,Influenza,Influenza A,A(H1)pdm09,detections,total,non-sentinel,count,90.0
FR,FR,France,2017-12-11,2017,50,Influenza,Influenza A,A(H3),detections,total,non-sentinel,count,9.0
FR,FR,France,2017-11-20,2017,47,Influenza,Influenza,total,detections,total,non-sentinel,count,70.0
FR,FR,France,2018-10-22,2018,43,Influenza,Influenza A,A(H3),detections,total,non-sentinel,count,3.0
FR,FR,France,2018-10-22,2018,43,Influenza,Influenza A,A(H1)pdm09,detections,total,non-sentinel,count,3.0
FR,FR,France,2018-10-22,2018,43,Influenza,Influenza A,A (unknown),detections,total,non-sentinel,count,6.0
FR,FR,France,2019-04-15,2019,16,Influenza,Influenza A,A (unknown),detections,total,non-sentinel,count,17.0
FR,FR,France,2019-04-15,2019,16,Influenza,Influenza A,A(H1)pdm09,detections,total,non-sentinel,count,2.0
FR,FR,France,2019-04-15,2019,16,Influenza,Influenza A,A(H3),detections,total,non-sentinel,count,8.0
FR,FR,France,2019-04-15,2019,16,Influenza,Influenza B,B (unknown),detections,total,non-sentinel,count,1.0
FR,FR,France,2019-04-15,2019,16,RSV,RSV,RSV,detections,total,non-sentinel,count,33.0
FR,FR,France,2019-04-15,2019,16,RSV,RSV,RSV,tests,total,non-sentinel,count,887.0
FR,FR,France,2019-04-15,2019,16,Influenza,Influenza,total,tests,total,non-sentinel,count,1730.0
FR,FR,France,2019-04-08,2019,15,Influenza,Influenza,total,detections,total,non-sentinel,count,46.0
FR,FR,France,2019-04-08,2019,15,Influenza,Influenza A,A (unknown),detections,total,non-sentinel,count,30.0
FR,FR,France,2019-04-08,2019,15,Influenza,Influenza A,A(H1)pdm09,detections,total,non-sentinel,count,2.0
FR,FR,France,2019-04-08,2019,15,Influenza,Influenza A,A(H3),detections,total,non-sentinel,count,9.0
FR,FR,France,2019-04-08,2019,15,Influenza,Influenza B,B (unknown),detections,total,non-sentinel,count,5.0
FR,FR,France,2019-04-08,2019,15,RSV,RSV,RSV,detections,total,non-sentinel,count,54.0
FR,FR,France,2019-04-08,2019,15,RSV,RSV,RSV,tests,total,non-sentinel,count,953.0
FR,FR,France,2019-04-08,2019,15,Influenza,Influenza,total,tests,total,non-sentinel,count,2272.0
FR,FR,France,2019-04-01,2019,14,Influenza,Influenza,total,detections,total,non-sentinel,count,62.0
FR,FR,France,2019-04-15,2019,16,Influenza,Influenza,total,detections,total,non-sentinel,count,28.0
FR,FR,France,2019-04-22,2019,17,RSV,RSV,RSV,detections,total,non-sentinel,count,18.0
FR,FR,France,2019-10-07,2019,41,RSV,RSV,RSV,detections,total,non-sentinel,count,23.0
FR,FR,France,2019-10-07,2019,41,RSV,RSV,RSV,tests,total,non-sentinel,count,1753.0
FR,FR,France,2019-09-30,2019,40,Influenza,Influenza,total,detections,total,non-sentinel,count,5.0
FR,FR,France,2019-09-30,2019,40,Influenza,Influenza,total,tests,total,non-sentinel,count,1355.0
FR,FR,France,2019-09-30,2019,40,Influenza,Influenza A,A(H1)pdm09,detections,total,non-sentinel,count,1.0
FR,FR,France,2019-09-30,2019,40,Influenza,Influenza A,A(H3),detections,total,non-sentinel,count,4.0
FR,FR,France,2019-04-22,2019,17,RSV,RSV,RSV,tests,total,non-sentinel,count,417.0
FR,FR,France,2019-09-30,2019,40,RSV,RSV,RSV,detections,total,non-sentinel,count,18.0
FR,FR,France,2019-04-22,2019,17,Influenza,Influenza,total,detections,total,non-sentinel,count,10.0
FR,FR,France,2019-04-22,2019,17,Influenza,Influenza,total,tests,total,non-sentinel,count,825.0
FR,FR,France,2019-04-22,2019,17,Influenza,Influenza A,A (unknown),detections,total,non-sentinel,count,6.0
FR,FR,France,2019-04-22,2019,17,Influenza,Influenza A,A(H1)pdm09,detections,total,non-sentinel,count,1.0
FR,FR,France,2019-04-22,2019,17,Influenza,Influenza A,A(H3),detections,total,non-sentinel,count,2.0
FR,FR,France,2019-04-22,2019,17,Influenza,Influenza B,B (unknown),detections,total,non-sentinel,count,1.0
FR,FR,France,2019-09-30,2019,40,RSV,RSV,RSV,tests,total,non-sentinel,count,1626.0
FR,FR,France,2019-04-01,2019,14,Influenza,Influenza,total,tests,total,non-sentinel,count,2487.0
FR,FR,France,2019-04-01,2019,14,Influenza,Influenza A,A (unknown),detections,total,non-sentinel,count,40.0
FR,FR,France,2019-04-01,2019,14,Influenza,Influenza A,A(H1)pdm09,detections,total,non-sentinel,count,3.0
FR,FR,France,2019-03-18,2019,12,RSV,RSV,RSV,tests,total,non-sentinel,count,1596.0
FR,FR,France,2019-03-11,2019,11,Influenza,Influenza,total,detections,total,non-sentinel,count,313.0
FR,FR,France,2019-03-11,2019,11,Influenza,Influenza,total,tests,total,non-sentinel,count,4542.0
FR,FR,France,2019-03-11,2019,11,Influenza,Influenza A,A (unknown),detections,total,non-sentinel,count,239.0
FR,FR,France,2019-03-11,2019,11,Influenza,Influenza A,A(H1)pdm09,detections,total,non-sentinel,count,15.0
FR,FR,France,2019-03-11,2019,11,Influenza,Influenza A,A(H3),detections,total,non-sentinel,count,54.0
FR,FR,France,2019-03-18,2019,12,RSV,RSV,RSV,detections,total,non-sentinel,count,87.0
FR,FR,France,2019-03-11,2019,11,Influenza,Influenza B,B (unknown),detections,total,non-sentinel,count,5.0
FR,FR,France,2019-03-11,2019,11,RSV,RSV,RSV,tests,total,non-sentinel,count,2087.0
FR,FR,France,2019-03-04,2019,10,Influenza,Influenza,total,detections,total,non-sentinel,count,665.0
FR,FR,France,2019-03-04,2019,10,Influenza,Influenza,total,tests,total,non-sentinel,count,6055.0
FR,FR,France,2019-03-04,2019,10,Influenza,Influenza A,A (unknown),detections,total,non-sentinel,count,521.0
FR,FR,France,2019-03-04,2019,10,Influenza,Influenza A,A(H1)pdm09,detections,total,non-sentinel,count,38.0
FR,FR,France,2019-03-04,2019,10,Influenza,Influenza A,A(H3),detections,total,non-sentinel,count,98.0
FR,FR,France,2019-03-11,2019,11,RSV,RSV,RSV,detections,total,non-sentinel,count,129.0
FR,FR,France,2019-03-18,2019,12,Influenza,Influenza B,B (unknown),detections,total,non-sentinel,count,6.0
FR,FR,France,2019-03-18,2019,12,Influenza,Influenza A,A(H3),detections,total,non-sentinel,count,30.0
FR,FR,France,2019-03-18,2019,12,Influenza,Influenza A,A(H1)pdm09,detections,total,non-sentinel,count,10.0
FR,FR,France,2019-04-01,2019,14,Influenza,Influenza A,A(H3),detections,total,non-sentinel,count,16.0
FR,FR,France,2019-04-01,2019,14,Influenza,Influenza B,B (unknown),detections,total,non-sentinel,count,3.0
FR,FR,France,2019-04-01,2019,14,RSV,RSV,RSV,detections,total,non-sentinel,count,59.0
FR,FR,France,2019-04-01,2019,14,RSV,RSV,RSV,tests,total,non-sentinel,count,1107.0
FR,FR,France,2019-03-25,2019,13,Influenza,Influenza,total,detections,total,non-sentinel,count,88.0
FR,FR,France,2019-03-25,2019,13,Influenza,Influenza,total,tests,total,non-sentinel,count,3022.0
FR,FR,France,2019-03-25,2019,13,Influenza,Influenza A,A (unknown),detections,total,non-sentinel,count,53.0
FR,FR,France,2019-03-25,2019,13,Influenza,Influenza A,A(H1)pdm09,detections,total,non-sentinel,count,10.0
FR,FR,France,2019-03-25,2019,13,Influenza,Influenza A,A(H3),detections,total,non-sentinel,count,21.0
FR,FR,France,2019-03-25,2019,13,Influenza,Influenza B,B (unknown),detections,total,non-sentinel,count,4.0
FR,FR,France,2019-03-25,2019,13,RSV,RSV,RSV,detections,total,non-sentinel,count,75.0
FR,FR,France,2019-03-25,2019,13,RSV,RSV,RSV,tests,total,non-sentinel,count,1268.0
FR,FR,France,2019-03-18,2019,12,Influenza,Influenza,total,detections,total,non-sentinel,count,183.0
FR,FR,France,2019-03-18,2019,12,Influenza,Influenza,total,tests,total,non-sentinel,count,3878.0
FR,FR,France,2019-03-18,2019,12,Influenza,Influenza A,A (unknown),detections,total,non-sentinel,count,137.0
FR,FR,France,2019-10-07,2019,41,Influenza,Influenza B,B (unknown),detections,total,non-sentinel,count,1.0
FR,FR,France,2019-03-04,2019,10,Influenza,Influenza B,B (unknown),detections,total,non-sentinel,count,8.0
FR,FR,France,2019-10-07,2019,41,Influenza,Influenza A,A(H3),detections,total,non-sentinel,count,2.0
FR,FR,France,2019-10-07,2019,41,Influenza,Influenza A,A (unknown),detections,total,non-sentinel,count,2.0
FR,FR,France,2019-11-25,2019,48,RSV,RSV,RSV,detections,total,non-sentinel,count,616.0
FR,FR,France,2019-11-25,2019,48,RSV,RSV,RSV,tests,total,non-sentinel,count,4044.0
FR,FR,France,2019-11-18,2019,47,Influenza,Influenza,total,detections,total,non-sentinel,count,32.0
FR,FR,France,2019-11-18,2019,47,Influenza,Influenza,total,tests,total,non-sentinel,count,3375.0
FR,FR,France,2019-11-18,2019,47,Influenza,Influenza A,A (unknown),detections,total,non-sentinel,count,7.0
FR,FR,France,2019-11-18,2019,47,Influenza,Influenza A,A(H1)pdm09,detections,total,non-sentinel,count,6.0
FR,FR,France,2019-11-25,2019,48,Influenza,Influenza B,B (unknown),detections,total,non-sentinel,count,26.0
FR,FR,France,2019-11-18,2019,47,Influenza,Influenza A,A(H3),detections,total,non-sentinel,count,4.0
FR,FR,France,2019-11-18,2019,47,RSV,RSV,RSV,detections,total,non-sentinel,count,412.0
FR,FR,France,2019-11-18,2019,47,RSV,RSV,RSV,tests,total,non-sentinel,count,3446.0
FR,FR,France,2019-11-11,2019,46,Influenza,Influenza,total,detections,total,non-sentinel,count,29.0
FR,FR,France,2019-11-11,2019,46,Influenza,Influenza,total,tests,total,non-sentinel,count,2526.0
FR,FR,France,2019-11-11,2019,46,Influenza,Influenza A,A (unknown),detections,total,non-sentinel,count,13.0
FR,FR,France,2019-11-11,2019,46,Influenza,Influenza A,A(H1)pdm09,detections,total,non-sentinel,count,3.0
FR,FR,France,2019-11-18,2019,47,Influenza,Influenza B,B (unknown),detections,total,non-sentinel,count,15.0
FR,FR,France,2019-11-11,2019,46,Influenza,Influenza A,A(H3),detections,total,non-sentinel,count,7.0
FR,FR,France,2019-11-25,2019,48,Influenza,Influenza A,A(H3),detections,total,non-sentinel,count,2.0
FR,FR,France,2019-11-25,2019,48,Influenza,Influenza A,A (unknown),detections,total,non-sentinel,count,26.0
FR,FR,France,2019-12-09,2019,50,Influenza,Influenza A,A(H3),detections,total,non-sentinel,count,8.0
FR,FR,France,2019-12-09,2019,50,Influenza,Influenza B,B (unknown),detections,total,non-sentinel,count,63.0
FR,FR,France,2019-12-09,2019,50,RSV,RSV,RSV,detections,total,non-sentinel,count,976.0
FR,FR,France,2019-12-09,2019,50,RSV,RSV,RSV,tests,total,non-sentinel,count,4823.0
FR,FR,France,2019-12-02,2019,49,Influenza,Influenza,total,detections,total,non-sentinel,count,93.0
FR,FR,France,2019-12-02,2019,49,Influenza,Influenza,total,tests,total,non-sentinel,count,4060.0
FR,FR,France,2019-11-25,2019,48,Influenza,Influenza A,A(H1)pdm09,detections,total,non-sentinel,count,9.0
